"id","comment_text","NOT","HOF"
hasoc_english_300715,"Illegal Alien unlicensed Drunk Driver rams Ambulance kills 3 year old being rushed to hospital. #EndDACA #NoAmnesty #EnforceUSLaws#KeepAmericaSafe#DeportThemAll",0,1
hasoc_english_300716,"“Be fearless, be kind, get to know your neighbors.” This is what Mandy Manning, 2018 National Teacher of the Year and friend of @WRSpokane, teaches her #refugee and #immigrant students. Read her story âž https://t.co/UaolUHZDAc https://t.co/qM5oy6iXRP",1,0
hasoc_english_300717,"These are the stakes. This is what's happening to immigrants who Trump is targeting.   It is not an exaggeration to say that Trump's detention and deportation machine is a life-or-death issue for immigrant families.   #FamiliesBelongTogether   https://t.co/uh4BmkIRbO",1,0
hasoc_english_300718,"@louisbeamerboy Good one! “The government predicts that in 2030, immigration will overtake new births as the dominant driver of population growth.” PREDICTS = causes by failure to stop. #BuildTheDamnWall",0,1
hasoc_english_300719,"@realDonaldTrump We need the wall now Mr. President. Don't listen to the lifetime politicians. Listen to your voters and #BuildThatWall",0,1
hasoc_english_300720,"Algerie send a clear message for refugees. About 400 refugees are leaved in the desert without water today. Its only few time till they will die. This will stop all refugees to try to went over the territory of Republic of Algerie https://t.co/Tsfcv4Shin",0,1
hasoc_english_300721,"No Christians among 1,112 Syrian refugees resettled in #UK https://t.co/Z7Vlq83DBg",1,0
hasoc_english_300722,"Labor migrants transfer almost $ 10 billion a year to Ukraine https://t.co/sVUPqDoH2q",1,0
hasoc_english_300723,"sharia Law Tessa is that not tony Blair's wife   no y do you let islam law into the country stupid woman with stupid promises she cant keep",1,0
hasoc_english_300724,"@ndrew_lawrence He is 100% accurate. Diversity is our greatest weakness. Unity is our strength. United we stand, divided we fall. #BuildTheWall #DeportThemAll #StopTheInvasion #AmericaFirst",0,1
hasoc_english_300725,"@RepLowenthal Asylum seekers should enter at a LEGAL #USA port of entry & not enter illegally! Separation only occurs with those breaking American #immigration law! #WakeUp #Democrats to lies & #WalkAway #MAGA #BuildThatWall",0,1
hasoc_english_300726,"#Libya : humanitarian repatriation after 164 #illegal_migrants asked to go back to their home countries.â†’  https://t.co/H77Po9cW1U https://t.co/vHDxwGvgpP",1,0
hasoc_english_300727,"I am all for this!! #BuildThatWall",0,1
hasoc_english_300728,"PALLYWOOD* IN THE AEGEAN? Caught in the act: Film crew staging fake Muslim migrant drownings at sea on the Greek island of Crete https://t.co/xmo6aLWLgh via @barenakedislam Fake news...",1,0
hasoc_english_300729,"Say it loud, say it clear, illegal #immigrants are not welcome here https://t.co/x1q9gOzmVZ",0,1
hasoc_english_300730,"The chances that #Rohingya refugees may benefit from parliament's shake up are still slim https://t.co/veUcIqF6TQ #ucanews #voiceforthevoiceless #refugees #SocialJustice #Myanmar #AungSanSuuKyi @MyMissionReview @OfficialSuuKyi @UNDP_Myanmar @VoiceRohingya @bbcburmese @MizzimaNews",1,0
hasoc_english_300731,"@DrARWN We need a moratorium on all immigration, legal or otherwise, esp from non-European countries",1,0
hasoc_english_300732,"True @smritiiraniFor @RahulGandhi#women#Dalits#Muslims#IllegalImmigrantsAll just only vote banks #votebank https://t.co/YRUDnSWTyq",1,0
hasoc_english_300733,"Immigrant youth are #HereToStay! ✊🏾   https://t.co/KyeBdGixba",1,0
hasoc_english_300734,"Passion. Place. &amp; Purpose - Sat 15 Sept 2018 - BOOK NOW https://t.co/vw4XSunrcq Methodists Dismiss Complaint Against Jeff Sessions Over Using Bible to Defend Family Separation https://t.co/xuGMEL5fZo",1,0
hasoc_english_300735,"Build the WALL!                    Undocumented immigrant arrested in connection with rape of 11-year-old girl:https://t.co/i5zGw9VKGe",1,0
hasoc_english_300736,"@TheEconomist Stop the immigration of all 40 muslimcountries quick.",0,1
hasoc_english_300737,"If this is implemented well, could be good news for Philadelphians. https://t.co/Ra5CndDjbH",1,0
hasoc_english_300738,"@TelegraphNews We stand with the woman of Cologne ,Add France it seems young Arab Immigrants want to do a ISIS and abuse deport them or jail",1,0
hasoc_english_300739,".@TheDemocrats .@KamalaHarris .@chuckschumer .@NancyPelosi .@CoryBooker .@Ocasio2018 AMERICANS WANT SAFETY SECURITY FROM ILLEGAL DRUGS GANGS & CRIMINALS 1st#BuildTheDamnWall #BuildThatWall",0,1
hasoc_english_300740,"Problem with the books being referred to is that they were written 30 years ago. Massive changes in China, definitely no mass emigration to US, perhaps just the opposite. https://t.co/LBveD83yHG",1,0
hasoc_english_300741,"No wonder so many "refugees" are accused of fraud--it permeates the whole program. https://t.co/n0cKsphw1d",0,1
hasoc_english_300742,"@ABCPolitics @ABC The current #GOP #Congress doesn't care what #Americans think. Most want Obamacare, most support the Mueller investigation, they don't support the tax scam, most want #responsibleguncontrol, most don't want to #BuildThatWall. Stop voting",0,1
hasoc_english_300743,"Border agent killed, partner injured by illegal immigrants using rocks, report says https://t.co/z3juJvIuXl#OperationBodyCount #PreventableDeath",0,1
hasoc_english_300744,"Trump means that immigration to Europe will destroy Europe,hes again right. We alive a new president which makes a good job for USA and European rulers have to be his housedogs and make everything what he like. https://t.co/OO005bPfGk",0,1
hasoc_english_300745,"#EU offers states funding to take in migrants https://t.co/GktDSlESju",1,0
hasoc_english_300746,"Zuckerberg: Facebook won’t delete Holocaust denial posts https://t.co/vN2VLJBdUh",1,0
hasoc_english_300747,"#Dobbs #Budget #Congress #PresidentTrump #Appropriations #BuildThatWall..if as much of the wall is secured, away from Congress, more can be extracted in negotiations for DACA: limiting chain migration, visa lottery, etc., as well as merit-based immigration principles (RAISEact)",0,1
hasoc_english_300748,"100 Bangladeshi Nationals Apprehended near Texas Border in 3 Weeks via @BreitbartNews #NoAmnesty #DeportIllegals #BuildThatWall #TRUMP #MAGA #MASA",0,1
hasoc_english_300749,"Italy tests EU’s hailed migrant agreement as Conte refuses to accept 450 rescued migrants https://t.co/8pJoEQxSfo",1,0
hasoc_english_300750,"When it gets too hot for life there we should only accept female climate refugees until the regime renounces their patriarchal ways. Otherwise let them roast.",0,1
hasoc_english_300751,"No your not! You are scroungers/soldiers coming to create a caliphate or create chaos. Go home, look after your girlfriends/wives/kids. All fighting age. The last thing you are, are refugees! Bugger off! Bye, bey, cheers.... https://t.co/Mzb4AdRXwh",0,1
hasoc_english_300752,"The result of industrial scale #immigration has been quite unprecedented.Inflows of people into lower-paid work, has had a negative impact on the wages of the lowest paid, as the Bank of England confirmed in 2015.#brexit #Brexiteers #BrexitBetrayal #brexitshambles #bitcoin",1,0
hasoc_english_300753,"Easy solution no benefits after child 2 and wife 1 and no votes for 1st and 2nd generation immigrants simple solution.   No combined benefits and no guarantees of jobs or homes unless they apply before arrival NO MORE SOFT TOUCHES ps Gulf States and Saudi intake of 'refugees' = 0 https://t.co/kkENr9GPph",0,1
hasoc_english_300754,"@eScarry @vdare https://t.co/aldUrQnEcUKathryn Steinle, who was murdered by an illegal Mexican immigrant on July 1, 2015.",0,1
hasoc_english_300755,"@CartrettJanel @HMLoeschMcK @realDonaldTrump @SenGillibrand @USBorderSec Solar-powered laser stations along that entire southern border, with live cams, so we can watch the barbecue, is a faster build.Then call it #OperationCookOut#MAGA #QAnon #BuildThatW",0,1
hasoc_english_300756,"Cultural Diversity: The American Culture is fastly becoming the minority culture. But we are the only ones required to take cultural diversity training? No one should be in America without having to learn American Culture. #BuildThatWall #ice #SCOTUS #TrumpRally",0,1
hasoc_english_300757,"Media silence on this too. https://t.co/mSMg4nF57O",1,0
hasoc_english_300758,"You mean, some of the asylum seekers are criminals?! WhaaaaasAAAAAAAAA?! #LiberalLogic #closeborders #deportillegalimmigrants #BuildThatWall",0,1
hasoc_english_300759,"https://t.co/L7Zmdmin9BGermanyðŸ•³life at EU CoreðŸ‘‰54,000 “relatives” of migrants came to ðŸ‡©ðŸ‡ª last year for “reunification”. Little Sisters @CSU wanted new limits at 1,000/month bt embassies already report 34,000 new requests. No end to delusions of Merkel, CSU.#Visegrad #V4 https://t.co/36UakphNT8",1,0
hasoc_english_300760,"Report: Immigrant Deportation, Separation Can Have ‘Lifelong Impacts’ https://t.co/KJY1vdTM3y #ChicagoTonight https://t.co/jIdhpFdCCp",1,0
hasoc_english_300761,"Refugees, spying, attacking media, putting immigrant kids in cages, War, nice w/ murderous dictators, neglecting the black community &amp; mass deportations. All things Trump is accused of, but what Obama actually did. Guess which 1 has a holiday &amp; a Nobel Peace Prize #StopTheBias https://t.co/g0kRxmppPY",1,0
hasoc_english_300762,"#EU migration policy has killed over 1,500 refugees at sea so far this year https://t.co/LFr3XUbzwJ",1,0
hasoc_english_300763,"@BetterDwelling @KMGVictoria To ignore the role of the immigration invasion and White Genocide in the housing disaster isn't just irresponsible, its criminal.https://t.co/HFGW0AGyPihttps://t.co/kywyK2rg1k",0,1
hasoc_english_300764,"Poland: our country is safe because we haven't taken in refugees. - https://t.co/ecnpLoC3SW https://t.co/EkykeoBPJD",0,1
hasoc_english_300765,"You are right on!  He prefers illegal migrants law breakers to American citizens!  I would NEVER vote for him again! https://t.co/r6quw0AjYo",0,1
hasoc_english_300766,"The same Max Mosley who published a by-election leaflet saying: "Coloured immigration threatens your children's health,"  https://t.co/5Uboz1LKdl",0,1
hasoc_english_300767,"Sheer racism and bigotry: Israeli lawmaker Oren Hazan on Black African refugee: "they're getting married, they have kids. We'll stop this... They don't even have a culture... You need to destroy the problem when it's still small." #Israel https://t.co/JFgI1y5y4u",0,1
hasoc_english_300768,"Hoping they will reconsider many things - esp. re. #Immigration https://t.co/2cGWzEELGT",1,0
hasoc_english_300769,"Anyone in Michigan able to drive an immigrant family from Detroit to Chicago on Wednesday? This group has driven moms across the country to be reunited w/ their kids. Now they have a family who needs help picking up documents in Chicago. DM me for details. https://t.co/AqchpSUihj",1,0
hasoc_english_300770,"Two things to learn from this article.  1) the people pushing wheelchairs in airports basically work for tips. Don’t neglect to show your appreciation.  2) the Huntleigh USA corporation sucks. https://t.co/NhrUIVRe8E https://t.co/IQ04MGxmu0",1,0
hasoc_english_300771,"As we continue to serve immigrants and refugees in Memphis, the Mid-South, and across the country, it’s more... https://t.co/27qv4HnrT5",1,0
hasoc_english_300772,"By pursuing such a reckless and irresponsible course of action, the US is not just creating a situation of hardship and cruelty for the Palestinian refugees,—",1,0
hasoc_english_300773,"‘žMoscow is pressuring West into fixing the country (Syria) broken by Russia, Iran,and their client Assad regime.It is a form of blackmail: either lavish reconstruction funding on the regime or refugees won’t go home &amp; there may be more of them arriving” https://t.co/l6WSTTepxT",1,0
hasoc_english_300774,"#EU migration policy in focus https://t.co/q5ZIeCFOvo",1,0
hasoc_english_300775,"Missed this from @ProPublica and @KCStar last week, but it will probably stay relevant for quite a while: @KrisKobach1787 has made a killing convincing towns to pass anti-immigrant ordinances and then (mostly unsuccessfully) defending them https://t.co/4TOsr0EnqR",1,0
hasoc_english_300776,"#RT #AutumnLady by @AnneMarieDapp Mara McClain is a young Irish immigrant looking to begin anew in Victorian-era San Francisco, after the California Gold Rush #Amazon https://t.co/8kU8HeRvND @TorridBooks #romance #gr8books4u #mustread #histfic #BookBoost #BookWorm #goodreads https://t.co/h8plzn5LsQ",1,0
hasoc_english_300777,"Fleeing for their lives, migrants trek for the US - TELL YOUR REPS NO MORE REFUGEES OR IMMIGRANTS https://t.co/7OhXa628WV via @YahooNews",0,1
hasoc_english_300778,"There is change in the air. Mainstrem media is even calling violent Iraqi by his immigration status ... REFUGEE! https://t.co/G1u1GDXHsM",1,0
hasoc_english_300779,"Why daily 5000 refugees come from Eritrea ? First they want a better life, second the military service there needs long. They are 80 % accepted in the EU, which is wrong, because the only can come if they pay 8000 â‚¬ for illigal coorruption help. https://t.co/VWwX7oMZwW",0,1
hasoc_english_300780,"Damning UN report reveals state of global refugee crisis in 2017 https://t.co/6TT4n9Arhk",1,0
hasoc_english_300781,"Anyone who has spent any time at all in Europe, Canada or the USA in the last two descades know Australia's problem isn't migrant numbers. It's inaction on infrastructure development. Our roads and public transport are closer to India's.",1,0
